NCT01253213	BR55
NCT03236792	Cyclophosphamide
NCT03236792	Dexamethasone
NCT02530463	Nivolumab
NCT02530463	Ipilimumab
NCT02530463	5-azacitidine
NCT00723346	GRASPA
NCT00723346	asparaginase
NCT03030612	ARGX-110
NCT02452346	Tosedostat
NCT00976248	RAD001
NCT01060384	Lenalidomide
NCT01060384	ofatumumab
NCT02923986	BP1001
NCT02923986	BP1001
NCT02923986	Dasatinib
NCT00936611	LBH589
NCT00559624	Acadesine
NCT02841033	daratumumab
NCT02719574	FT-2102
NCT02719574	Azacitidine
NCT02719574	Cytarabine
NCT00482703	Dasatinib
NCT00482703	dasatinib
NCT00412243	Clofarabine
NCT00412243	Cyclophosphamide
NCT00392834	filgrastim
NCT00392834	pegfilgrastim
NCT00392834	rituximab
NCT00392834	cyclophosphamide
NCT00392834	cytarabine
NCT00392834	doxorubicin
NCT00392834	hydrochloride
NCT00392834	etoposide
NCT00392834	ifosfamide
NCT00392834	leucovorin
NCT00392834	calcium
NCT00392834	liposomal
NCT00392834	cytarabine
NCT00392834	methotrexate
NCT00392834	hydrocortisone
NCT00392834	vincristine
NCT02550535	Autologous
NCT00446095	fostamatinib
NCT00435084	APO866
NCT00407303	Obatoclax
NCT00407303	mesylate
NCT00407303	Bortezomib
NCT00384228	Nilotinib
NCT00337454	Dasatinib
NCT02296242	BVD-523
NCT01822691	INCB024360
NCT00290004	motexafin
NCT00290004	gadolinium
NCT00285103	SPC2996
NCT03552380	Entinostat
NCT03552380	Nivolumab
NCT03552380	Ipilimumab
NCT02029443	acalabrutinib
NCT01926587	rigosertib
NCT01926587	Azacitidine
NCT00103558	Lumiliximab
NCT01835587	CC-486
NCT01776411	forodesine
NCT01776411	hydrochloride
NCT00250926	Bortezomib
NCT00250926	Dexamethasone
NCT00250926	Rituximab
NCT01178814	Revlimid
NCT01178814	Lenalidomide
NCT01570387	Pomalidomide
NCT01570387	Dexamethasone
NCT01133275	Prednisone
NCT01133275	Lenalidomide
NCT00061880	forodesine
NCT00061880	hydrochloride
NCT03175978	IGF/MTX
NCT00977548	Erlotinib
NCT00004889	rituximab
NCT00043420	PF-3512676
NCT00903760	Decitabine
NCT00903760	Clofarabine
NCT00034684	Farnesyl
NCT00034684	Protein
NCT00034684	Transferase
NCT00034684	Inhibitor
NCT01211457	sapacitabine
NCT01211457	decitabine
NCT01211457	sapacitabine
NCT01211457	venetoclax
NCT00139269	Docetaxel
NCT00139269	Cisplatin
NCT00139269	5-Fluorouracil
NCT00840827	lenalidomide
NCT00840827	cyclosporine
NCT00806598	Thymoglobulin
NCT00806598	Cyclosporine
NCT00806598	Methylprednisolone
NCT00806598	G-CSF
NCT03501381	Entinostat
NCT03501381	Interleukin-2
NCT00721214	5-azacytidine
NCT04017962	Letermovir
NCT00422032	Clofarabine
NCT00004255	anti-thymocyte
NCT00004255	globulin
NCT00004255	filgrastim
NCT00004255	cyclophosphamide
NCT00004255	fludarabine
NCT00004255	methylprednisolone
NCT00004255	tacrolimus
NCT02794883	Durvalumab
NCT02794883	Tremelimumab
NCT00039195	filgrastim
NCT00039195	rituximab
NCT00039195	carboplatin
NCT00039195	cyclophosphamide
NCT00039195	doxorubicin
NCT00039195	hydrochloride
NCT00039195	etoposide
NCT00039195	ifosfamide
NCT00039195	prednisone
NCT00039195	vincristine
NCT00324220	MGCD0103
NCT01070316	Everolimus
NCT00064376	paricalcitol
NCT00603668	milatuzumab
NCT00244361	rituximab
NCT00045942	Itraconazole
NCT00045942	PKC412
NCT03496662	BMS-813160
NCT03496662	Nivolumab
NCT03496662	Gemcitabine
NCT03496662	Nab-paclitaxel
NCT00193258	Bevacizumab
NCT00193258	Erlotinib
NCT00193258	Imatinib
NCT01339052	BKM120
NCT02985125	LEE011
NCT02985125	Everolimus
NCT03006848	Avelumab
NCT03077828	Carboplatin
NCT03077828	Etoposide
NCT03077828	Ifosfamide
NCT03077828	Pembrolizumab
NCT02736617	Ibrutinib
NCT02736617	Obinutuzumab
NCT03160079	blinatumomab
NCT03160079	pembrolizumab
NCT02242097	ibrutinib
NCT03943342	Ibrutinib
NCT03943342	Venetoclax
NCT02232516	romidepsin
NCT02232516	lenalidomide
NCT03877055	Copanlisib
NCT03877055	Ibrutinib
NCT03749018	Cyclophosphamide
NCT03749018	Doxorubicin
NCT03749018	Hydrochloride
NCT03749018	Etoposide
NCT03749018	Nivolumab
NCT03749018	Prednisone
NCT03749018	Rituximab
NCT03749018	Vincristine
NCT02502786	anti-GD2
NCT02502786	antibody
NCT02502786	GM-CSF
NCT03580928	Venetoclax
NCT03580928	Obinutuzumab
NCT03580928	Acalabrutinib
NCT03534323	Duvelisib
NCT03534323	Venetoclax
NCT03323151	Ixazomib
NCT03323151	Ibrutinib
NCT03305445	Ipilimumab
NCT03305445	Nivolumab
NCT03267186	Ibrutinib
NCT03246750	B-MAD
NCT03246750	chemotherapy
NCT03153202	Ibrutinib
NCT03153202	Pembrolizumab
NCT03146533	Fludarabine
NCT03146533	Cyclophosphamide
NCT03146533	CD19
NCT01679119	Cyclophosphamide
NCT01679119	Vincristine
NCT01679119	Prednisolone
NCT01679119	Rituximab
NCT01679119	Inotuzumab
NCT01679119	Ozogamicin
NCT01679119	Gemcitabine
NCT03951077	Elagolix
NCT03046953	Avelumab
NCT02997761	Blinatumomab
NCT02997761	Ibrutinib
NCT01361711	alemtuzumab
NCT01361711	ofatumumab
NCT02632396	Ixazomib
NCT02632396	Rituximab
NCT02567851	Brentuximab
NCT02567851	Vedotin
NCT01186640	Fludarabine
NCT01186640	Mitoxantrone
NCT01186640	Cyclophosphamide
NCT01186640	Alemtuzumab
NCT01186640	Alemtuzumab
NCT02282358	Mocetinostat
NCT02158091	IPI-145
NCT02158091	Fludarabine
NCT02158091	Cyclophosphamide
NCT02158091	Rituximab
NCT02015208	Ruxolitinib
NCT01976585	rhuFlt3L/CDX-301
NCT01976585	Poly-ICLC
NCT00139230	Cisplatin
NCT00139230	5-Fluorouracil
NCT00139230	Leucovorin
NCT00139230	G-CSF
NCT00139230	Ciprofloxacin
NCT01788189	Lenalidomide
NCT01775475	cyclophosphamide
NCT01775475	doxorubicin
NCT01775475	hydrochloride
NCT01775475	vincristine
NCT01775475	prednisone
NCT01775475	lomustine
NCT01775475	etoposide
NCT01775475	procarbazine
NCT01775475	hydrochloride
NCT01752426	PCI-32765
NCT01703364	Lenalidomide
NCT03152591	LIK066
NCT01562990	Rituximab
NCT01562990	CMC544
NCT01562990	Gemcitabine
NCT01562990	Oxaliplatine
NCT01555541	Ofatumumab
NCT01555541	Etoposide
NCT01555541	Cytarabine
NCT01498445	Dasatinib
NCT01498445	Decitabine
NCT02686346	Brentuximab
NCT02686346	Vedotin
NCT02686346	Etoposide
NCT02686346	Carboplatine
NCT02686346	Ifosfamide
NCT01872078	AZD4901
NCT01336933	prednisone
NCT01336933	cyclophosphamide
NCT01336933	etoposide
NCT01336933	Vincristine
NCT01336933	pralatrexate
NCT01336933	genomic
NCT01336933	hybridization
NCT01336933	gene
NCT01336933	nucleic
NCT01336933	microarray
NCT02467946	Adcetris-Levact
NCT01125293	Everolimus
NCT01125293	Rituximab
NCT01125293	Bortezomib
NCT03906292	Imatinib
NCT03906292	Dasatinib
NCT03906292	Asciminib
NCT02229422	GA101/HDMP
NCT02017457	lymphocyte
NCT02017457	Azacytidine
NCT01004991	rituximab
NCT01004991	cyclophosphamide
NCT01004991	vincristine
NCT01004991	doxorubicin
NCT01004991	prednisone
NCT01004991	azacytidine
NCT00965289	Rituximab
NCT00951457	Bendamustine
NCT03383575	Azacitidine
NCT03383575	Enasidenib
NCT01584531	rigosertib
NCT00634179	Bortezomib
NCT00634179	Rituximab
NCT00634179	Doxorubicin
NCT00634179	Cyclophosphamide
NCT00634179	Vincristine
NCT00634179	Prednisone
NCT01718379	Lenalidomide
NCT01718379	Epoetin
NCT00541034	rituximab
NCT00541034	cyclophosphamide
NCT00541034	pentostatin
NCT00509184	Rituximab
NCT00472849	Oxaliplatin
NCT00472849	Fludarabine
NCT00472849	Cytarabine
NCT00472849	Rituximab
NCT00472849	Pegfilgrastim
NCT00452374	Cytarabine
NCT00452374	Fludarabine
NCT00452374	Oxaliplatin
NCT00452374	Rituximab
NCT00411086	Rituximab
NCT00411086	Sargramostim
NCT00411086	GM-CSF
NCT02464657	Nivolumab
NCT02464657	Idarubicin
NCT02464657	Cytarabine
NCT02464657	Solu-medrol
NCT02464657	Dexamethasone
NCT00379574	Bortezomib
NCT00379574	Cyclophosphamide
NCT00379574	Doxorubicin
NCT00379574	Vincristine
NCT00379574	Prednisolone
NCT00379574	Lenograstim
NCT00310037	bortezomib
NCT01083706	azacitidine
NCT00306969	bexarotene
NCT00294632	Lenalidomide
NCT00294632	Rituximab
NCT00287105	chemotherapy
NCT00287105	Imatinib
NCT00119730	Fludarabine
NCT00119730	Mitoxantrone
NCT00119730	Rituximab
NCT00119730	Zevalin
NCT01015352	Azacitidine
NCT01015352	Epoetin
NCT00081874	RAD001
NCT00614523	Romiplostim
NCT01664897	Erlotinib
NCT01664897	Hydrochloride
NCT00621023	Decitabine
NCT00621023	Trioxide
NCT00621023	Ascorbic
NCT00321711	Romiplostim
NCT00321711	Azacitidine
NCT00321711	Decitabine
NCT00303472	Romiplostim
NCT00117507	deferasirox
NCT00831766	Idarubicin
NCT00831766	Cytarabine
NCT00831766	Lenalidomide
NCT00831766	Revlimid®
NCT01626352	Bendamustine
NCT01626352	Ofatumumab
NCT00065156	lenalidomide
NCT00061763	Deferasirox
NCT02310243	Palbociclib
NCT00569010	Azacitidine
NCT00569010	Ara-C
NCT03705507	Selumetinib
NCT03705507	Dexamethasone
NCT02598661	Imetelstat
NCT02210065	Cytomegalovirus
NCT02210065	Cytotoxic
NCT02210065	CTLs
NCT03886662	LB-100
NCT00075010	Decitabine
NCT00075010	Valproic
NCT02008318	Galunisertib
NCT01160315	Triptorelin
NCT03502668	ASTX727
NCT03337451	OPN-305
NCT03074006	TEW-7197
NCT00169195	Gemcitabine-Oxaliplatin
NCT00169195	Rituximab
NCT00169195	R-GEMOX
NCT02737462	CG200745
NCT00100477	Topotecan
NCT00100477	Mitozantrone
NCT00100477	Etoposide
NCT03278028	A-101
NCT03278028	A-101
NCT02436252	DSP-7888
NCT03210337	A-101
NCT03210337	A-101
NCT02363491	OPN-305
NCT03957551	Cabozantinib
NCT03957551	Pembrolizumab
NCT02103478	ASTX727
NCT02103478	Escalation
NCT02103478	ASTX727
NCT02798419	DFD05
NCT02798419	Active01
NCT02018926	Mocetinostat
NCT02018926	Azacitidine
NCT02669862	A-101
NCT02669862	A-101
NCT02640820	DPCP
NCT02640820	DPCP
NCT01828346	Birinapant
NCT01828346	5-Azacitidine
NCT02483455	2014-ALC-919-US
NCT02483455	Vehicle-Control
NCT02482428	Investigational
NCT02482428	Aldara
NCT02393417	CANDIN
NCT02377999	Picato
NCT03566199	Panobinostat
NCT03566199	Nanoparticle
NCT03566199	MTX110
NCT03566199	Convection-Enhanced
NCT02333643	CLS003
NCT02333643	Furosemide
NCT02333643	Digoxin
NCT03158974	VIR007
NCT03117751	Prednisone
NCT03117751	Vincristine
NCT03117751	Daunorubicin
NCT03117751	Pegaspargase
NCT03117751	Erwinase®
NCT03117751	Rituximab
NCT03117751	Cyclophosphamide
NCT03117751	Cytarabine
NCT03117751	Mercaptopurine
NCT03117751	Dasatinib
NCT03117751	Methotrexate
NCT03117751	Blinatumomab
NCT03117751	Ruxolitinib
NCT03117751	Bortezomib
NCT03117751	Dexamethasone
NCT03117751	Doxorubicin
NCT03117751	Etoposide
NCT03117751	Clofarabine
NCT03117751	Vorinostat
NCT03117751	Idarubicin
NCT03117751	Nelarabine
NCT02849262	Omiganan
NCT02849262	CLS001
NCT02584829	Avelumab
NCT02584829	MCPyV
NCT02584829	TAg-specific
NCT02584829	Polyclonal
NCT02584829	Autologous
NCT02584829	CD8-positive
NCT02584829	Interferon
NCT01796821	SR-T100
NCT01796821	SR-T100
NCT03824483	Zanubrutinib
NCT03824483	Obinutuzumab
NCT03824483	Venetoclax
NCT03939182	Abexinostat
NCT03939182	Ibrutinib
NCT03873025	Pembrolizumab
NCT03873025	CXD101
NCT00910858	Lenalidomide
NCT00910858	erythropoietin
NCT00147875	Prednisone
NCT00147875	Vinblastine
NCT00147875	Doxorubicin
NCT00147875	Adriamycin
NCT00147875	Gemcitabine
NCT01286441	EISO
NCT01286441	EISO
NCT01286441	EISO
NCT02460276	Lenalidomide
NCT02460276	Ibrutinib
NCT02460276	Rituximab
NCT03914742	PARP
NCT03914742	Inhibitor
NCT03914742	BGB-290
NCT03914742	Temozolomide
NCT02558816	Ibrutinib
NCT02558816	GA101
NCT02558816	+GDC-0199
NCT02529852	Lenalidomide
NCT02529852	Obinutuzumab
NCT02529852	Cyclophosphamide
NCT02529852	Doxorubicin
NCT02529852	Vincristine
NCT02529852	Prednisone
NCT00280631	Ezatiostat
NCT00280631	Hydrochlorine
NCT03263572	Blinatumomab
NCT03263572	Cytarabine
NCT03263572	Methotrexate
NCT03263572	Ponatinib
NCT00117923	Resiquimod
NCT00117871	Resiquimod
NCT00116675	Resiquimod
NCT00116662	Resiquimod
NCT00115141	Resiquimod
NCT00114920	Resiquimod
NCT00035867	TLK199
NCT00035867	Liposomes
NCT04013880	Inhibitor
NCT04013880	E7727/Decitabine
NCT04013880	ASTX727
NCT04013880	IDH-1
NCT04013880	Inhibitor
NCT04013880	FT-2102
NCT01120834	azacytidine
NCT01120834	vorinostat
NCT01078142	Temsirolimus
NCT01078142	Rituximab
NCT01078142	Bendamustin
NCT01681563	Pentostatin
NCT01681563	Cyclophosphamide
NCT01681563	Ofatumumab
NCT00738829	Lenalidomide
NCT00738829	Fludarabine
NCT00738829	Rituximab
NCT00633594	Rituximab
NCT00633594	Bortezomib
NCT00633594	Lenalidomide
NCT00536341	lenalidomide
NCT00536341	Rituximab
NCT00536341	Fludarabine
NCT01027000	rituximab
NCT01027000	busulfan
NCT01027000	cyclophosphamide
NCT01027000	fludarabine
NCT01027000	methotrexate
NCT01027000	sirolimus
NCT01027000	tacrolimus
NCT01081431	Lenalidomide
NCT01532102	AP611074
NCT02323178	eltrombopag
NCT01458730	Immunochemotherapy
NCT03983668	CMP-001
NCT03983668	Pembrolizumab
NCT00344851	metformin
NCT00344851	metformin
NCT00344851	exenatide
NCT00863460	chemotherapy
NCT00863460	hematopoietic
NCT00863460	chemotherapy
NCT01734512	Everolimus
NCT02336165	MEDI4736
NCT02336165	Bevacizumab
NCT00185731	Atorvastatin
NCT00136474	Amifostine
NCT00703365	Sorafenib
NCT00703365	Gemcitabine
NCT02977780	Temozolomide
NCT02977780	Neratinib
NCT02977780	CC-115
NCT02977780	Abemaciclib
NCT02308527	Bevacizumab
NCT02308527	Temozolomide
NCT02308527	Irinotecan
NCT02308527	Topotecan
NCT00165360	Temozolomide
NCT03732352	Osimertinib
NCT01326559	Docetaxel
NCT01326559	Cisplatin
NCT01326559	5-FU
NCT01326559	Cetuximab
NCT01980056	Vosaroxin
NCT00200161	Temozolomide
NCT02332655	Cannabidiol
NCT03203005	IMA970A
NCT03203005	CV8102
NCT03203005	Cyclophosphamide
NCT01085838	Erlotinib
NCT01063257	Clofarabine
NCT00800917	Temsirolimus
NCT00800917	Bevacizumab
NCT00577382	Sunitinib
NCT00776503	VORINOSTAT
NCT01331291	bosutinib
NCT03161756	Denosumab
NCT03161756	Nivolumab
NCT03161756	Ipilimumab
NCT01259817	PEGASYS
NCT01259817	Aspirin
NCT00712790	Sorafenib
NCT03252600	Cyclophosphamide
NCT03252600	Dexamethasone
NCT03252600	Elotuzumab
NCT03252600	Lenalidomide
NCT00973752	Prednisone
NCT00973752	Vincristine
NCT00973752	Doxorubicin
NCT00973752	PEG-asparaginase
NCT00973752	Cytarabine
NCT00973752	Methotrexate
NCT00973752	Imatinib
NCT00973752	Clofarabine
NCT00973752	Mercaptopurine
NCT00834457	abacavir/3TC/zidovudine
NCT00834457	abacavir
NCT00834457	/3TC
NCT00834457	ritonavir
NCT00834457	lopinavir
NCT02927964	Ibrutinib
NCT02927964	TLR9
NCT02927964	SD-101
NCT03547700	Romidepsin
NCT03547700	Ixazomib
NCT03129828	Ibrutinib
NCT03129828	Bortezomib
NCT03129828	R-CHOP
NCT03201601	D-chiro-inositol
NCT03201601	Myoinositol
NCT00142129	Bortezomib
NCT00142129	Velcade
NCT04029805	BSL_EP044
NCT04029805	Lactobacillus
NCT04029805	BSL_PS6
NCT01959698	Carboplatin
NCT01959698	Carfilzomib
NCT01959698	Etoposide
NCT01959698	Ifosfamide
NCT01959698	Rituximab
NCT02784171	Cisplatin
NCT02784171	Pemetrexed
NCT02784171	Pembrolizumab
NCT02799485	EphB4-HSA
NCT02799485	Protein
NCT00453427	Alemtuzumab
NCT00453427	Campath-1H
NCT00253513	fludarabine
NCT00253513	treosulfan
NCT02441309	Mifamurtide
NCT02441309	Ifosfamide
NCT02251548	Ibrutinib
NCT02251548	Fludarabine
NCT02251548	Cyclophosphamide
NCT02251548	Rituximab
NCT01558167	Bendamustine
NCT01558167	Rituximab
NCT01558167	Lenalidomide
NCT02752204	Rituximab
NCT00963534	lenalidomide
NCT00963534	bendamustine
NCT00963534	rituximab
NCT02546544	Linsitinib
NCT02758665	ibrutinib
NCT02758665	obinutuzumab
NCT02758665	venetoclax
NCT02338336	Nowarta110
NCT02106260	CLS003
NCT02535104	Ranpirnase
NCT03366272	Nivolumab
NCT03366272	Rituximab
NCT03366272	Gemcitabine
NCT01239394	ofatumumab
NCT01555112	AS101
NCT03440359	Progesterone
NCT03440359	Vaginal
NCT03440359	Letrozole
NCT00895661	rituximab
NCT00869999	Everolimus
NCT00869999	rituximab
NCT01805557	R-DHAP
NCT01805557	BR-DHAP
NCT02956382	Ibrutinib
NCT02956382	Venetoclax
NCT00459043	ZD6474
NCT00459043	Docetaxel
NCT00438854	Dasatinib
NCT03033914	doxorubicin
NCT03033914	Bleomycin
NCT03033914	vinblastine
NCT03033914	dacarbazine
NCT03033914	Nivolumab
NCT00136409	Imatinib
NCT00136409	mesylate
NCT03824080	Bemcentinib
NCT03141203	Romidepsin
NCT03141203	Carfilzomib
NCT00565097	Lanreotide
NCT01286038	Eltrombopag
NCT03062059	Intravesical
NCT03062059	gemcitabine
NCT03529448	TN-TC11G
NCT00575185	Valomaciclovir
NCT01920737	Daunorubicin
NCT01920737	Vincristine
NCT01920737	Prednisone
NCT01920737	PEG-Asparaginase
NCT01920737	Methotrexate
NCT01920737	6-MP
NCT01920737	6-Mercaptopurine
NCT01920737	Cyclophosphamide
NCT01920737	Cytarabine
NCT01920737	Leucovorin
NCT01920737	Dexamethasone
NCT03958383	hu14.18-IL2
NCT03958383	Nivolumab
NCT03958383	Ipilimumab
NCT01534078	Brentuximab
NCT01534078	Vedotin
NCT01534078	Adriamycin
NCT01534078	vinblastine
NCT01534078	dacarbazine
NCT00644189	Clofarabine
NCT02228525	selinexor
NCT02228525	KPT-330
NCT03601806	Pomalidomide
NCT02137759	Temozolomide
NCT02137759	Belinostat
NCT01200238	STA-9090
NCT00788775	Nilotinib
NCT00766467	Armodafinil
NCT00142428	Cetuximab
NCT01112527	PF-00299804
NCT02340936	LR-ESHAP
NCT02340936	lenalidomide
NCT02340936	LR-ESHAP
NCT02340936	lenalidomide
NCT02340936	LR-ESHAP
NCT02340936	lenalidomide
NCT02340936	LR-ESHAP
NCT02340936	lenalidomide
NCT02652910	CD19.CAR-T
NCT00139243	Cisplatin
NCT00139243	5-Fluorouracil
NCT00139243	Leucovorin
NCT03161223	Durvalumab
NCT03161223	Pralatrexate
NCT03161223	Romidepsin
NCT03161223	5-Azacitidine
NCT01423032	bendamustine
NCT01423032	Fludarabine
NCT01289912	RAD001
NCT01457144	RiBVD
NCT01022918	Avastin
NCT01022918	Campto
NCT01022918	radiotherapy
NCT01022918	Temodal
NCT01022918	Avastin
NCT01022918	Temodal/radiotherapy
NCT00117156	Fludarabine
NCT00117156	Rituximab
NCT00142467	Gemcitabine
NCT00142467	Oxaliplatin
NCT00142467	Bevacizumab
NCT00251394	Rituxan
NCT02866370	Nintedanib
NCT02866370	Paclitaxel
NCT02866370	Liposomal
NCT02866370	Doxorubicin
NCT02866370	Topotecan
NCT02866370	Carboplatin
NCT02866370	Doxorubicin
NCT03205267	Bosulif
NCT01586260	DFMO
NCT03077451	Nelfinavir
NCT03077451	Mesylate
NCT00165477	lenalidomide
NCT02334735	Vaccine
NCT02334735	Montanide
NCT02334735	Vaccine
NCT02334735	Poly-ICLC
NCT00667615	rituximab
NCT00667615	cyclophosphamide
NCT00667615	prednisone
NCT00667615	vorinostat
NCT00667615	questionnaire
NCT00667615	peg-filgrastim
NCT00667615	filgrastim
NCT02212015	Pazopanib
NCT02212015	Paclitaxel
NCT01058239	bortezomib
NCT01058239	rituximab
NCT01772953	Treosulfan
NCT03047980	Sirolimus
NCT01266031	vorinostat
NCT01266031	bevacizumab
NCT00255801	Targretin®
NCT00255801	bexarotene
NCT00255801	liposomal
NCT00255801	hydrochloride
NCT01492673	Cyclophosphamide
NCT01492673	Topotecan
NCT01492673	Bevacizumab
NCT00859222	LBH589
NCT00859222	bevacizumab
NCT00711035	Trivirus
NCT00711035	CTLs
NCT00711035	Adenovirus
NCT00859040	SOM230C
NCT00657267	Temozolomide
NCT00142181	Campath-1H
NCT02570542	Plerixafor
NCT02570542	carmustine
NCT02570542	cytarabine
NCT02570542	melphalan
NCT02642913	Enzalutamide
NCT02642913	Sorafenib
NCT00861250	bortezomib
NCT00861250	dexamethasone
NCT00388726	E7389
NCT00388726	Physician
NCT01901146	Trastuzumab
NCT01901146	Paclitaxel
NCT01234337	Sorafenib
NCT01234337	Nexavar
NCT01234337	BAY43-9006
NCT01234337	Capecitabine
NCT02403505	ABIRATERONE
NCT02403505	ABIRATERONE
NCT00400179	S-1/Cisplatin
NCT00400179	5-FU/cisplatin
NCT03523585	deruxtecan
NCT03523585	Capecitabine
NCT03523585	Lapatinib
NCT03523585	Trastuzumab
NCT00498225	Gemcitabine
NCT00498225	TS-1
NCT00498225	TS-1
NCT00498225	Gemcitabine
NCT03671044	Nanosomal
NCT03671044	Docetaxel
NCT03671044	Lipid
NCT03671044	mg/m2
NCT03671044	Nanosomal
NCT03671044	Docetaxel
NCT03671044	Lipid
NCT03671044	mg/m2
NCT03671044	Taxotere®
NCT03671044	mg/m2
NCT03529110	Trastuzumab
NCT03529110	deruxtecan
NCT03529110	DS-8201a
NCT03529110	Ado-trastuzumab
NCT03529110	emtansine
NCT03529110	T-DM1
NCT03732820	olaparib
NCT03732820	abiraterone
NCT02799602	BAY1841788
NCT02799602	darolutamide
NCT02799602	ODM-201
NCT02799602	androgen
NCT02799602	therapy
NCT02799602	Docetaxel
NCT01212991	Enzalutamide
NCT02560584	Hexaminolevulinate
NCT02560584	hydrochloride
NCT01188187	Custirsen
NCT01188187	Docetaxel
NCT01188187	Prednisone
NCT01188187	Dexamethasone
NCT02322593	TAS-118
NCT02322593	Oxaliplatin
NCT02322593	Cisplatin
NCT00519285	Docetaxel
NCT00519285	Prednisone
NCT00519285	Prednisolone
NCT03462251	Ribociclib
NCT03462251	inhibitor
NCT03462251	fulvestrant
NCT03462251	Capecitabine
NCT03462251	bevacizumab
NCT03462251	Paclitaxel
NCT03462251	bevacizumab
NCT03726879	Atezolizumab
NCT03726879	Doxorubicin
NCT03726879	Cyclophosphamide
NCT03726879	Paclitaxel
NCT03726879	Trastuzumab
NCT03726879	Pertuzumab
NCT03726879	Trastuzumab
NCT03726879	Emtansine
NCT00974311	Enzalutamide
NCT00036400	epoetin
NCT00036400	alfa
NCT00567190	Pertuzumab
NCT00567190	Trastuzumab
NCT00567190	Docetaxel
NCT00493870	Docetaxel
NCT00493870	Doxorubicin
NCT00493870	Cyclophosphamide
NCT03517449	Pembrolizumab
NCT03517449	Lenvatinib
NCT03517449	Paclitaxel
NCT03517449	Doxorubicin
NCT01670721	AFLIBERCEPT
NCT01670721	Irinotecan
NCT01670721	Fluorouracil
NCT01670721	Leucovorin
NCT03006705	Nivolumab
NCT03006705	Tegafur-gimeracil-oteracil
NCT03006705	potassium
NCT03006705	Oxaliplatin
NCT03006705	Capecitabine
